2023-06-30 19:50:16,171 - root [tester-ssh:connect] @ tester-ssh.py:51 - MainThread - DEBUG - username 192.168.1.58:pi:rpi
2023-06-30 19:50:20,415 - root [tester-ssh:connect] @ tester-ssh.py:63 - MainThread - ERROR - Could not connect to device
2023-06-30 19:50:32,379 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 19:50:32,380 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.1.58']
2023-06-30 19:50:32,384 - root [tester-ssh:connect] @ tester-ssh.py:51 - MainThread - DEBUG - username 192.168.1.58:pi:rpi
2023-06-30 19:50:35,573 - root [tester-ssh:connect] @ tester-ssh.py:63 - MainThread - ERROR - Could not connect to device
2023-06-30 19:50:46,310 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 19:50:46,312 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.1.58']
2023-06-30 19:50:46,316 - root [tester-ssh:connect] @ tester-ssh.py:51 - MainThread - DEBUG - username 192.168.1.58:pi:rpi
2023-06-30 19:50:49,288 - root [tester-ssh:connect] @ tester-ssh.py:63 - MainThread - ERROR - Could not connect to device
2023-06-30 19:51:13,813 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 19:51:13,814 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.1.58']
2023-06-30 19:51:13,818 - root [tester-ssh:connect] @ tester-ssh.py:51 - MainThread - DEBUG - username 192.168.1.58:pi:rpi
2023-06-30 19:51:17,044 - root [tester-ssh:connect] @ tester-ssh.py:63 - MainThread - ERROR - Could not connect to device
2023-06-30 19:51:50,116 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 19:51:50,117 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.1.58']
2023-06-30 19:51:50,121 - root [tester-ssh:connect] @ tester-ssh.py:51 - MainThread - DEBUG - username 192.168.1.58:pi:rpi
2023-06-30 19:51:54,620 - root [tester-ssh:connect] @ tester-ssh.py:63 - MainThread - ERROR - Could not connect to device
2023-06-30 19:52:17,413 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 19:52:17,414 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.1.58']
2023-06-30 19:52:17,418 - root [tester-ssh:connect] @ tester-ssh.py:51 - MainThread - DEBUG - username 192.168.1.58:pi:rpi
2023-06-30 19:52:20,538 - root [tester-ssh:connect] @ tester-ssh.py:63 - MainThread - ERROR - Could not connect to device
2023-06-30 19:52:30,371 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 19:52:30,373 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.1.58']
2023-06-30 19:52:30,377 - root [tester-ssh:connect] @ tester-ssh.py:51 - MainThread - DEBUG - username 192.168.1.58:pi:rpi
2023-06-30 19:52:32,209 - root [tester-ssh:connect] @ tester-ssh.py:53 - MainThread - DEBUG - SSH session login successful ['1']
2023-06-30 19:52:32,213 - root [tester-ssh:connect] @ tester-ssh.py:63 - MainThread - ERROR - Could not connect to device
2023-06-30 19:52:49,284 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 19:52:49,285 - root [tester-ssh:connect] @ tester-ssh.py:45 - MainThread - DEBUG - Connecting to device... ['192.168.1.58']
2023-06-30 19:52:49,289 - root [tester-ssh:connect] @ tester-ssh.py:51 - MainThread - DEBUG - username 192.168.1.58:pi:rpi
2023-06-30 19:52:52,581 - root [tester-ssh:connect] @ tester-ssh.py:63 - MainThread - ERROR - Could not connect to device
2023-06-30 19:54:39,425 - root [tester-ssh:__init__] @ tester-ssh.py:14 - MainThread - DEBUG - read configuration
2023-06-30 19:54:39,427 - root [tester-ssh:connect] @ tester-ssh.py:46 - MainThread - DEBUG - Connecting to device... ['192.168.1.58']
2023-06-30 19:54:39,433 - root [tester-ssh:connect] @ tester-ssh.py:52 - MainThread - DEBUG - username 192.168.1.58:pi:rpi
2023-06-30 19:54:43,691 - root [tester-ssh:connect] @ tester-ssh.py:54 - MainThread - DEBUG - SSH session login successful 1
